,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
58778,2020,08,010020,113,11,01,020609,5.0,6.0,20170100201131101,1.0,,,1.0,2.0,,1.0,54.0,,5.0
58779,2020,10,015691,067,11,02,040401,3.0,5.0,20200156910671102,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
58780,2020,07,017485,041,11,03,130702,1.0,4.0,20200174850411103,3.0,,,1.0,2.0,,2.0,28.0,,6.0
58782,2020,02,007528,154,12,04,150135,8.0,1.0,20200075281541204,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
58784,2020,01,005283,050,11,05,021909,5.0,7.0,20200052830501105,3.0,1.0,3.0,1.0,2.0,,1.0,4.0,,
58786,2020,03,010018,117,11,06,021205,5.0,7.0,20200100181171106,4.0,2.0,2.0,1.0,2.0,,2.0,30.0,,1.0
58787,2020,12,009698,022,11,04,250301,7.0,5.0,20170096980221104,4.0,2.0,2.0,1.0,2.0,,2.0,29.0,,1.0
58789,2020,07,007593,176,11,03,150128,8.0,1.0,20180075931761103,3.0,,,1.0,2.0,,2.0,20.0,,6.0
58794,2020,01,009482,140,11,01,240101,1.0,3.0,20200094821401101,1.0,1.0,1.0,1.0,2.0,,1.0,47.0,,2.0
58795,2020,12,008181,124,11,03,160108,7.0,2.0,20190081811241103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
58798,2020,12,007082,152,11,01,130105,1.0,1.0,20200070821521101,1.0,1.0,1.0,1.0,2.0,,2.0,57.0,,5.0
58799,2020,08,020169,116,11,10,240103,1.0,7.0,20200201691161110,5.0,,,1.0,2.0,,2.0,2.0,,
58803,2020,01,007831,006,11,06,150130,8.0,1.0,20200078310061106,5.0,0.0,1.0,1.0,2.0,,2.0,1.0,,
58809,2020,11,009766,096,11,04,250201,7.0,7.0,20190097660961106,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
58810,2020,07,009840,019,11,01,190110,5.0,5.0,20200098400191101,1.0,,,1.0,2.0,,1.0,65.0,,2.0
58813,2020,02,005130,043,11,01,010502,4.0,7.0,20200051300431101,1.0,1.0,1.0,1.0,2.0,,1.0,43.0,,2.0
58815,2020,05,008191,058,11,03,160108,7.0,2.0,20200081910581103,3.0,,,1.0,2.0,,1.0,17.0,,6.0
58816,2020,01,006395,120,11,01,090715,5.0,8.0,20160063951201101,1.0,0.0,1.0,1.0,2.0,,2.0,60.0,,5.0
58817,2020,01,005328,010,11,02,020306,5.0,7.0,20200053280101102,2.0,1.0,2.0,1.0,2.0,,2.0,57.0,,2.0
58820,2020,02,010031,037,11,02,040101,6.0,1.0,20200100310371102,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
58821,2020,09,015127,661,11,03,010205,7.0,7.0,20200151276611103,3.0,,,1.0,2.0,,2.0,20.0,,6.0
58822,2020,08,011400,042,11,03,130602,4.0,8.0,20200114000421103,3.0,,,1.0,2.0,,2.0,3.0,,
58823,2020,11,015534,138,11,01,040104,6.0,1.0,20200155341381101,1.0,1.0,1.0,1.0,2.0,,1.0,36.0,,1.0
58826,2020,08,017915,103,11,02,150133,8.0,1.0,20200179151031102,2.0,,,1.0,2.0,,2.0,40.0,,2.0
58828,2020,04,019942,123,11,04,230110,3.0,2.0,20200199421231104,3.0,,,1.0,2.0,,2.0,8.0,,
58831,2020,07,007226,119,11,02,131001,4.0,5.0,20170072261191102,2.0,,,1.0,2.0,,2.0,67.0,,2.0
58833,2020,10,015196,057,12,03,021801,2.0,2.0,20200151960571203,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
58834,2020,11,009665,059,11,04,250101,7.0,2.0,20200096650591104,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
58836,2020,11,005842,014,11,03,050701,5.0,7.0,20180058420141103,3.0,1.0,3.0,1.0,2.0,,2.0,4.0,,
58837,2020,07,017543,264,11,06,130614,4.0,7.0,20200175432641106,5.0,,,1.0,2.0,,2.0,5.0,,
58841,2020,03,009270,023,11,02,220205,7.0,5.0,20200092700231102,2.0,,,1.0,2.0,,2.0,38.0,,1.0
58845,2020,05,020107,022,11,03,240102,1.0,4.0,20200201070221103,3.0,,,1.0,2.0,,1.0,18.0,,6.0
58846,2020,11,010304,121,11,06,200115,1.0,2.0,20200103041211106,5.0,2.0,3.0,1.0,2.0,,1.0,14.0,,6.0
58847,2020,07,011325,121,11,08,010702,7.0,7.0,20200113251211108,3.0,,,2.0,,1.0,2.0,16.0,,6.0
58848,2020,03,010268,029,11,03,150511,2.0,6.0,20190102680291103,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
58850,2020,04,015027,025,11,01,010110,4.0,5.0,20200150270251101,1.0,,,1.0,2.0,,1.0,48.0,,1.0
58851,2020,01,008587,020,11,01,180209,6.0,6.0,20200085870201101,1.0,1.0,1.0,1.0,2.0,,2.0,25.0,,1.0
58853,2020,10,020328,056,11,09,250301,7.0,8.0,20200203280561109,3.0,1.0,3.0,1.0,2.0,,2.0,11.0,,
58856,2020,10,011342,019,11,04,160210,7.0,7.0,20200113420191104,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
58857,2020,11,019702,156,11,03,220805,7.0,7.0,20200197021561103,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
58858,2020,08,007169,086,11,03,130403,1.0,5.0,20200071690861103,3.0,,,1.0,2.0,,1.0,18.0,,6.0
58859,2020,03,008697,070,11,01,190202,5.0,7.0,20200086970701101,1.0,1.0,1.0,1.0,2.0,,1.0,78.0,,2.0
58860,2020,09,006850,025,11,02,110205,2.0,7.0,20180068500251103,11.0,,,1.0,2.0,,2.0,15.0,,6.0
58861,2020,09,015324,163,11,03,021201,5.0,7.0,20200153241631103,3.0,,,1.0,2.0,,2.0,6.0,,
58864,2020,02,008707,093,11,04,190109,5.0,7.0,20180087070931105,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
58868,2020,07,008003,035,11,04,150204,2.0,3.0,20200080030351104,3.0,,,1.0,2.0,,2.0,12.0,,6.0
58869,2020,01,005149,023,11,02,010114,4.0,7.0,20200051490231102,2.0,1.0,2.0,1.0,2.0,,2.0,74.0,,2.0
58870,2020,03,006603,095,11,05,100313,5.0,7.0,20200066030951105,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
58871,2020,11,005593,079,12,01,040201,3.0,4.0,20200055930791201,1.0,1.0,1.0,1.0,2.0,,1.0,63.0,,2.0
58875,2020,07,006216,033,11,04,080101,6.0,2.0,20200062160331104,3.0,,,1.0,2.0,,2.0,13.0,,6.0
58879,2020,06,017196,007,11,02,120119,5.0,4.0,20200171960071102,3.0,,,1.0,2.0,,1.0,17.0,,6.0
58880,2020,03,008873,046,11,01,200105,1.0,3.0,20200088730461101,1.0,,,1.0,2.0,,1.0,73.0,,2.0
58881,2020,04,018136,023,11,02,150132,8.0,1.0,20200181360231102,3.0,,,2.0,,1.0,1.0,24.0,,6.0
58883,2020,03,009610,097,11,01,250105,7.0,2.0,20160096100971101,1.0,,,1.0,2.0,,1.0,52.0,,2.0
58885,2020,08,011397,004,11,03,060108,4.0,2.0,20200113970041103,3.0,,,1.0,2.0,,2.0,6.0,,
58890,2020,08,017903,067,11,04,150129,8.0,1.0,20200179030671104,11.0,,,1.0,2.0,,1.0,18.0,,6.0
58892,2020,12,019677,105,11,02,220804,7.0,4.0,20200196771051102,2.0,1.0,2.0,1.0,2.0,,2.0,42.0,,1.0
58895,2020,09,016759,043,11,03,100207,5.0,8.0,20200167590431103,3.0,,,1.0,2.0,,1.0,20.0,,6.0
58897,2020,02,005372,085,11,01,030201,6.0,4.0,20200053720851101,1.0,1.0,1.0,1.0,2.0,,1.0,53.0,,1.0
58898,2020,03,010224,039,11,04,150118,8.0,1.0,20200102240391104,3.0,,,1.0,2.0,,1.0,12.0,,6.0
58899,2020,05,009436,009,11,03,230302,6.0,8.0,20200094360091103,3.0,,,1.0,2.0,,2.0,12.0,,6.0
58900,2020,03,010018,033,11,01,021205,5.0,7.0,20170100180331101,1.0,1.0,1.0,1.0,2.0,,1.0,32.0,,1.0
58901,2020,10,007885,098,11,04,150140,8.0,1.0,20180078850981104,3.0,1.0,3.0,1.0,2.0,,1.0,32.0,,6.0
58902,2020,06,010449,025,11,03,040204,3.0,4.0,20200104490251103,3.0,,,1.0,2.0,,1.0,23.0,,6.0
58903,2020,06,017390,027,11,04,130101,1.0,1.0,20200173900271104,3.0,,,1.0,2.0,,2.0,24.0,,6.0
58904,2020,10,018190,070,11,02,150135,8.0,1.0,20200181900701102,2.0,1.0,2.0,1.0,2.0,,2.0,62.0,,2.0
58905,2020,04,010257,008,11,02,150601,2.0,3.0,20180102570081102,2.0,,,1.0,2.0,,2.0,53.0,,1.0
58906,2020,08,016058,452,11,05,060108,4.0,7.0,20200160584521105,3.0,,,1.0,2.0,,1.0,7.0,,
58907,2020,05,005241,035,11,02,021103,2.0,8.0,20200052410351102,3.0,,,1.0,2.0,,2.0,18.0,,6.0
58909,2020,12,016098,037,11,02,060402,4.0,7.0,20200160980371102,2.0,1.0,2.0,1.0,2.0,,2.0,20.0,,1.0
58910,2020,11,007838,189,11,01,150131,8.0,1.0,20200078381891101,1.0,0.0,1.0,1.0,2.0,,1.0,30.0,,6.0
58911,2020,11,007095,085,11,04,130105,1.0,1.0,20200070950851104,3.0,1.0,3.0,1.0,2.0,,1.0,26.0,,6.0
58912,2020,06,019770,096,11,01,220201,7.0,5.0,20200197700961101,1.0,,,1.0,2.0,,1.0,33.0,,2.0
58917,2020,08,016646,022,11,01,090107,5.0,8.0,20200166460221101,1.0,,,1.0,2.0,,1.0,82.0,,2.0
58919,2020,07,009265,072,11,02,221001,7.0,5.0,20200092650721102,2.0,,,1.0,2.0,,2.0,29.0,,1.0
58920,2020,11,019649,147,11,03,220303,7.0,5.0,20200196491471103,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
58922,2020,06,015667,005,11,02,040108,3.0,4.0,20200156670051102,2.0,,,1.0,2.0,,2.0,43.0,,1.0
58924,2020,11,019409,072,11,04,200114,1.0,8.0,20200194090721104,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
58925,2020,08,015859,146,11,03,050503,7.0,5.0,20200158591461103,3.0,,,1.0,2.0,,2.0,7.0,,
58926,2020,08,006717,016,11,03,110101,2.0,2.0,20170067170161101,0.0,,,,,,,,,
58927,2020,04,008841,128,11,01,200601,1.0,2.0,20170088411281101,1.0,,,1.0,2.0,,2.0,75.0,,3.0
58930,2020,04,019182,011,11,05,200101,1.0,2.0,20200191820111105,3.0,,,1.0,2.0,,1.0,6.0,,
58933,2020,08,005859,107,11,04,060101,4.0,2.0,20160058591071104,3.0,,,1.0,2.0,,1.0,25.0,,6.0
58936,2020,03,005660,054,11,04,040410,6.0,6.0,20200056600541104,7.0,1.0,3.0,2.0,,2.0,1.0,6.0,,
58937,2020,11,016533,026,11,03,090118,5.0,4.0,20200165330261103,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
58939,2020,11,015106,163,11,02,010607,7.0,6.0,20200151061631102,3.0,1.0,3.0,1.0,2.0,,1.0,38.0,,6.0
58940,2020,12,007316,087,11,05,140101,1.0,2.0,20200073160871105,5.0,2.0,3.0,1.0,2.0,,2.0,22.0,,6.0
58943,2020,11,016188,015,11,03,070101,8.0,1.0,20200161880151103,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
58945,2020,09,008816,009,22,03,200705,1.0,5.0,20190088160092203,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
58946,2020,05,009476,060,11,01,240101,1.0,3.0,20200094760601101,1.0,,,1.0,2.0,,2.0,26.0,,5.0
58947,2020,04,017225,061,11,03,120606,7.0,5.0,20200172250611103,3.0,,,1.0,2.0,,2.0,20.0,,6.0
58951,2020,06,005880,132,11,04,060801,7.0,3.0,20170058801321104,0.0,,,,,,,,,
58952,2020,11,009937,002,11,02,080906,7.0,7.0,20160099370021102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,1.0
58954,2020,03,007603,014,11,01,150132,8.0,1.0,20200076030141101,1.0,1.0,1.0,1.0,2.0,,1.0,38.0,,1.0
58955,2020,08,016516,178,11,03,080910,7.0,7.0,20200165161781103,3.0,,,1.0,2.0,,1.0,17.0,,6.0
58961,2020,04,015191,075,11,01,021809,2.0,2.0,20200151910751101,1.0,,,1.0,2.0,,1.0,69.0,,5.0
58967,2020,11,020194,080,11,04,250107,7.0,2.0,20200201940801104,5.0,2.0,3.0,2.0,,2.0,1.0,4.0,,
58968,2020,04,007208,133,11,04,130107,1.0,4.0,20190072081331102,7.0,,,1.0,2.0,,2.0,2.0,,
58969,2020,05,010259,011,11,02,150507,2.0,3.0,20160102590111101,0.0,,,,,,,,,
58970,2020,02,006708,016,11,02,110101,2.0,2.0,20200067080161102,11.0,0.0,1.0,1.0,2.0,,1.0,58.0,,5.0
58971,2020,07,017447,210,11,02,130701,1.0,5.0,20200174472101102,2.0,,,1.0,2.0,,2.0,60.0,,2.0
58973,2020,02,010284,098,11,02,160107,7.0,8.0,20200102840981102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
58977,2020,02,010530,055,11,02,060108,4.0,2.0,20200105300551102,2.0,1.0,2.0,1.0,2.0,,2.0,56.0,,2.0
58978,2020,03,008631,004,11,03,190101,5.0,3.0,20190086310041103,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
58979,2020,05,007073,137,11,05,120608,7.0,7.0,20190070731371105,3.0,,,1.0,2.0,,1.0,10.0,,
58982,2020,08,010052,019,11,03,050110,5.0,2.0,20200100520191103,5.0,,,1.0,2.0,,1.0,2.0,,
58985,2020,12,018180,128,11,04,150135,8.0,1.0,20200181801281104,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
58988,2020,02,005502,104,11,03,040126,6.0,1.0,20200055021041103,6.0,0.0,1.0,1.0,2.0,,2.0,90.0,,3.0
58991,2020,10,017159,024,11,01,120129,5.0,5.0,20200171590241101,1.0,0.0,1.0,1.0,1.0,,1.0,42.0,,5.0
58992,2020,03,007954,015,11,01,150143,8.0,1.0,20200079540151101,1.0,,,1.0,2.0,,1.0,68.0,,2.0
58994,2020,01,009655,127,11,01,250101,7.0,2.0,20180096551271101,1.0,1.0,1.0,1.0,2.0,,1.0,71.0,,2.0
58997,2020,09,019054,008,11,03,190109,5.0,3.0,20200190540081103,3.0,,,1.0,2.0,,1.0,16.0,,6.0
59001,2020,11,005554,003,11,04,040112,6.0,1.0,20200055540031104,7.0,0.0,1.0,1.0,2.0,,1.0,21.0,,6.0
59002,2020,10,016364,162,11,02,080108,6.0,2.0,20200163641621102,3.0,0.0,1.0,2.0,,1.0,1.0,43.0,,1.0
59003,2020,07,019023,118,11,03,180204,6.0,7.0,20200190231181103,3.0,,,1.0,2.0,,1.0,10.0,,
59010,2020,08,016346,049,11,04,080105,6.0,2.0,20200163460491104,3.0,,,1.0,2.0,,2.0,1.0,,
59011,2020,10,008579,012,11,02,180301,3.0,3.0,20200085790121102,2.0,1.0,2.0,1.0,2.0,,2.0,32.0,,1.0
59012,2020,03,008916,095,11,03,200114,1.0,8.0,20200089160951103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
59013,2020,06,017443,060,11,02,130402,1.0,5.0,20200174430601102,2.0,,,1.0,2.0,,2.0,71.0,,2.0
59014,2020,07,008116,088,11,02,150514,2.0,5.0,20180081160881102,3.0,,,1.0,2.0,,1.0,65.0,,5.0
59019,2020,02,009820,095,11,01,070106,8.0,1.0,20190098200951101,1.0,0.0,1.0,1.0,2.0,,1.0,48.0,,6.0
59022,2020,10,019750,113,11,01,220901,7.0,2.0,20200197501131101,1.0,1.0,1.0,1.0,2.0,,2.0,44.0,,3.0
59024,2020,07,018212,058,11,01,150125,8.0,1.0,20200182120581101,1.0,,,1.0,2.0,,1.0,40.0,,1.0
59030,2020,12,011331,030,11,01,080803,6.0,8.0,20200113310301101,1.0,0.0,1.0,1.0,2.0,,2.0,71.0,,3.0
59033,2020,03,009065,202,11,03,210809,6.0,7.0,20190090652021103,3.0,1.0,3.0,1.0,2.0,,2.0,9.0,,
59035,2020,12,008733,010,11,04,190307,7.0,8.0,20200087330101104,7.0,0.0,1.0,2.0,,2.0,2.0,15.0,,6.0
59037,2020,08,020248,048,11,03,250101,7.0,2.0,20200202480481103,3.0,,,1.0,2.0,,1.0,17.0,,6.0
59039,2020,10,017846,079,11,01,150106,8.0,1.0,20200178460791101,1.0,1.0,1.0,1.0,2.0,,1.0,38.0,,1.0
59043,2020,12,008202,137,11,01,160101,7.0,2.0,20170082021371101,1.0,1.0,1.0,1.0,2.0,,1.0,54.0,,2.0
59045,2020,06,017866,249,11,03,150101,8.0,1.0,20200178662491103,11.0,,,1.0,2.0,,2.0,49.0,,6.0
59046,2020,08,006077,034,11,01,070106,8.0,1.0,20160060770341101,1.0,,,1.0,2.0,,1.0,36.0,,5.0
59049,2020,08,009429,008,11,04,230401,6.0,5.0,20200094290081104,3.0,,,1.0,2.0,,1.0,13.0,,6.0
59050,2020,07,016644,108,11,06,090103,5.0,7.0,20200166441081106,3.0,,,1.0,2.0,,2.0,14.0,,6.0
59052,2020,03,009568,080,11,01,240302,1.0,5.0,20200095680801101,1.0,0.0,1.0,1.0,2.0,,2.0,82.0,,5.0
59053,2020,02,006738,042,11,05,110207,2.0,2.0,20200067380421105,3.0,1.0,3.0,1.0,2.0,,2.0,4.0,,
59054,2020,05,015863,106,11,01,050503,7.0,5.0,20200158631061101,1.0,,,1.0,2.0,,1.0,58.0,,2.0
59057,2020,02,009696,149,11,03,250301,7.0,5.0,20200096961491103,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
59058,2020,09,006159,017,11,03,070101,8.0,1.0,20200061590171103,11.0,1.0,11.0,1.0,1.0,,1.0,26.0,,6.0
59059,2020,06,007461,043,11,01,140308,1.0,8.0,20200074610431101,1.0,,,1.0,2.0,,1.0,47.0,,2.0
59060,2020,01,009098,314,11,01,210102,6.0,7.0,20200090983141101,1.0,1.0,1.0,1.0,2.0,,1.0,40.0,,2.0
59061,2020,10,006463,109,11,02,090103,5.0,8.0,20180064631091102,5.0,1.0,1.0,1.0,2.0,,2.0,32.0,,6.0
59063,2020,12,008542,080,11,02,180301,3.0,3.0,20190085420801103,11.0,0.0,1.0,1.0,2.0,,1.0,49.0,,6.0
59065,2020,01,007812,012,11,02,150115,8.0,1.0,20200078120121102,2.0,1.0,2.0,1.0,2.0,,2.0,52.0,,2.0
59067,2020,03,009159,065,11,06,220801,7.0,5.0,20200091590651106,3.0,,,1.0,2.0,,1.0,28.0,,5.0
59070,2020,12,010024,074,11,01,030101,6.0,3.0,20200100240741101,1.0,0.0,1.0,1.0,2.0,,2.0,30.0,,6.0
59071,2020,08,017033,001,11,03,110305,2.0,4.0,20200170330011103,3.0,,,1.0,2.0,,2.0,6.0,,
59073,2020,04,009885,002,11,01,230110,3.0,2.0,20200098850021101,1.0,,,1.0,2.0,,1.0,38.0,,6.0
59074,2020,06,011376,225,11,01,010110,4.0,7.0,20200113762251101,1.0,,,1.0,2.0,,1.0,53.0,,1.0
59077,2020,05,017927,003,11,02,150132,8.0,1.0,20200179270031102,2.0,,,1.0,2.0,,2.0,30.0,,1.0
59079,2020,09,015324,055,11,04,021201,5.0,7.0,20200153240551104,3.0,,,1.0,2.0,,2.0,8.0,,
59083,2020,05,015456,082,11,03,030609,6.0,7.0,20200154560821103,3.0,,,1.0,1.0,,2.0,21.0,,6.0
59084,2020,03,011307,055,11,01,240101,1.0,3.0,20200113070551101,1.0,,,1.0,2.0,,1.0,70.0,,2.0
59088,2020,07,009680,063,11,04,250107,7.0,2.0,20160096800631104,3.0,,,1.0,2.0,,2.0,4.0,,
59090,2020,11,005440,036,11,01,030107,6.0,7.0,20170054400361101,1.0,1.0,1.0,1.0,2.0,,1.0,57.0,,2.0
59093,2020,05,007194,102,11,02,130207,1.0,5.0,20180071941021102,0.0,,,,,,,,,
59098,2020,03,009736,069,11,05,250302,7.0,7.0,20180097360691105,3.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
59101,2020,08,015307,149,11,03,021201,5.0,5.0,20200153071491103,3.0,,,1.0,2.0,,2.0,18.0,,6.0
59104,2020,06,020320,248,11,03,250301,7.0,7.0,20200203202481103,3.0,,,1.0,2.0,,2.0,16.0,,6.0
59106,2020,11,018365,094,11,02,150601,2.0,3.0,20200183650941102,7.0,0.0,1.0,1.0,2.0,,2.0,70.0,,6.0
59112,2020,03,007450,107,11,05,140303,1.0,7.0,20200074501071105,3.0,,,1.0,2.0,,2.0,14.0,,6.0
59113,2020,03,008185,003,11,03,160108,7.0,2.0,20200081850031103,3.0,,,1.0,2.0,,2.0,19.0,,6.0
59115,2020,01,009447,074,11,03,230406,6.0,6.0,20190094470741102,0.0,,,,,,,,,
59116,2020,11,019166,159,11,01,190304,7.0,7.0,20200191661591101,1.0,1.0,1.0,1.0,2.0,,1.0,21.0,,1.0
59118,2020,10,010608,022,11,04,131001,4.0,5.0,20200106080221104,3.0,1.0,3.0,1.0,2.0,,1.0,8.0,,
59119,2020,04,010609,041,11,01,130901,4.0,4.0,20200106090411101,1.0,,,1.0,2.0,,2.0,61.0,,5.0
59120,2020,03,005886,024,11,01,060801,7.0,3.0,20180058860241101,1.0,1.0,1.0,1.0,2.0,,1.0,36.0,,1.0
59121,2020,04,007512,140,11,04,150135,8.0,1.0,20190075121401104,3.0,,,1.0,2.0,,2.0,13.0,,6.0
59123,2020,03,006409,003,11,03,090714,5.0,8.0,20200064090031103,3.0,,,1.0,2.0,,2.0,10.0,,
59128,2020,02,009183,021,11,02,220803,7.0,7.0,20200091830211102,2.0,1.0,2.0,1.0,2.0,,2.0,50.0,,2.0
59130,2020,04,018663,004,11,01,160201,7.0,3.0,20200186630041101,1.0,,,1.0,2.0,,1.0,49.0,,2.0
59132,2020,09,005691,022,11,02,050101,5.0,2.0,20190056910221102,2.0,,,1.0,2.0,,2.0,50.0,,2.0
59133,2020,02,010004,039,11,02,010503,4.0,8.0,20170100040391102,6.0,0.0,1.0,1.0,2.0,,2.0,72.0,,3.0
59137,2020,07,017278,358,11,01,120114,5.0,7.0,20200172783581101,1.0,,,1.0,2.0,,1.0,37.0,,2.0
59138,2020,01,009605,046,11,03,250105,7.0,2.0,20180096050461104,4.0,1.0,2.0,1.0,2.0,,2.0,20.0,,1.0
59139,2020,11,016064,166,11,02,061111,4.0,7.0,20200160641661102,11.0,1.0,1.0,1.0,2.0,,2.0,29.0,,6.0
59140,2020,09,006484,025,11,01,090305,5.0,8.0,20170064840251101,1.0,,,1.0,2.0,,1.0,49.0,,2.0
59141,2020,01,007530,018,11,02,150135,8.0,1.0,20200075300181102,2.0,1.0,2.0,1.0,2.0,,2.0,29.0,,2.0
59145,2020,04,020007,117,11,04,230106,3.0,6.0,20200200071171104,3.0,,,1.0,2.0,,1.0,25.0,,6.0
59154,2020,03,009980,081,11,02,020201,5.0,6.0,20190099800811102,2.0,1.0,2.0,1.0,2.0,,2.0,40.0,,1.0
59155,2020,08,016562,054,11,03,090601,5.0,6.0,20200165620541103,3.0,,,1.0,2.0,,1.0,5.0,,
59156,2020,01,005933,117,11,03,060601,4.0,7.0,20200059331171103,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
59159,2020,06,015002,006,11,02,010101,4.0,4.0,20200150020061102,3.0,,,1.0,2.0,,1.0,17.0,,6.0
59161,2020,05,015185,069,11,01,021801,2.0,2.0,20200151850691101,1.0,,,1.0,2.0,,1.0,45.0,,1.0
59162,2020,06,010120,057,11,02,110101,2.0,2.0,20200101200571102,2.0,,,1.0,2.0,,2.0,62.0,,2.0
59163,2020,03,007603,092,11,01,150132,8.0,1.0,20200076030921101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,2.0
59164,2020,05,009627,160,11,04,250101,7.0,2.0,20200096271601104,3.0,,,1.0,2.0,,1.0,9.0,,
59165,2020,01,009040,109,11,04,210310,6.0,7.0,20200090401091104,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
59166,2020,04,010155,060,11,01,120607,7.0,7.0,20190101550601101,1.0,,,1.0,2.0,,1.0,36.0,,1.0
59168,2020,04,018184,002,11,01,150103,8.0,1.0,20200181840021101,1.0,,,1.0,2.0,,1.0,70.0,,5.0
59170,2020,07,005086,037,11,02,010205,7.0,7.0,20170050860371102,3.0,,,1.0,2.0,,1.0,25.0,,6.0
59171,2020,06,007436,095,11,05,140118,1.0,4.0,20160074360951105,0.0,,,,,,,,,
59172,2020,11,009939,126,11,07,160113,7.0,2.0,20200099391261107,5.0,2.0,3.0,1.0,2.0,,2.0,0.0,7.0,
59173,2020,10,006381,011,11,01,090705,5.0,5.0,20200063810111101,1.0,1.0,1.0,1.0,2.0,,1.0,72.0,,2.0
59175,2020,06,017773,216,11,03,140305,1.0,7.0,20200177732161103,3.0,,,1.0,2.0,,1.0,28.0,,1.0
59177,2020,08,019339,088,11,03,200501,1.0,3.0,20200193390881103,4.0,,,1.0,2.0,,1.0,61.0,,2.0
59178,2020,04,015335,006,11,05,021709,5.0,6.0,20200153350061105,3.0,,,1.0,2.0,,2.0,1.0,,
59180,2020,07,010204,085,11,03,140305,1.0,7.0,20200102040851103,3.0,,,1.0,2.0,,1.0,8.0,,
59183,2020,05,006448,007,11,04,090113,5.0,6.0,20170064480071105,3.0,,,1.0,2.0,,1.0,16.0,,6.0
59184,2020,08,015159,091,11,04,010403,7.0,7.0,20200151590911104,3.0,,,1.0,2.0,,2.0,5.0,,
59187,2020,06,017065,071,11,01,110301,2.0,4.0,20200170650711101,1.0,,,1.0,2.0,,1.0,60.0,,3.0
59188,2020,04,009998,009,11,03,250301,7.0,8.0,20200099980091103,3.0,,,1.0,2.0,,1.0,18.0,,6.0
59189,2020,02,005351,110,11,01,030101,6.0,3.0,20160053511101101,1.0,1.0,1.0,1.0,2.0,,1.0,62.0,,1.0
59190,2020,09,006192,176,11,03,080105,6.0,2.0,20170061921761103,3.0,,,1.0,2.0,,2.0,4.0,,
59192,2020,10,010116,094,11,05,100804,5.0,7.0,20190101160941105,3.0,1.0,3.0,1.0,2.0,,1.0,6.0,,
59194,2020,08,019656,065,11,01,220501,7.0,5.0,20200196560651101,1.0,,,1.0,2.0,,1.0,40.0,,2.0
59196,2020,08,018535,058,11,04,150713,5.0,7.0,20200185350581104,3.0,,,1.0,2.0,,1.0,13.0,,6.0
59197,2020,07,008263,073,11,05,160105,7.0,5.0,20160082630731108,3.0,,,2.0,,1.0,2.0,30.0,,1.0
59198,2020,02,005273,034,11,01,022001,5.0,5.0,20200052730341101,1.0,1.0,1.0,1.0,2.0,,2.0,52.0,,1.0
59202,2020,12,006033,014,11,04,070106,8.0,1.0,20190060330141105,3.0,1.0,3.0,1.0,2.0,,2.0,20.0,,6.0
59204,2020,03,007709,100,11,05,150101,8.0,1.0,20190077091001105,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
59205,2020,11,005717,031,11,03,050110,5.0,2.0,20160057170311105,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
59206,2020,05,010282,071,11,08,160305,7.0,7.0,20190102820711107,0.0,,,,,,,,,
59208,2020,07,015957,017,11,04,060101,4.0,2.0,20200159570171104,3.0,,,1.0,2.0,,2.0,5.0,,
59209,2020,03,008245,031,11,06,160113,7.0,2.0,20200082450311106,5.0,3.0,3.0,1.0,2.0,,1.0,3.0,,
59211,2020,05,009653,112,11,02,250101,7.0,2.0,20170096531121103,3.0,,,1.0,2.0,,2.0,16.0,,6.0
