"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2020","08","007336","023","11","01","140105",1,2,"20190073360231101",1,NA,NA,1,2,NA,1,51,NA,2
"2020","08","007336","023","11","08","140105",1,2,"20200073360231108",6,NA,NA,1,2,NA,2,77,NA,5
"2020","08","007336","060","11","01","140105",1,2,"20190073360601101",1,NA,NA,1,2,NA,1,83,NA,2
"2020","08","007336","110","11","01","140105",1,2,"20190073361101101",1,NA,NA,1,2,NA,1,34,NA,1
"2020","12","007337","004","11","01","140105",1,2,"20200073370041101",1,1,1,1,2,NA,1,65,NA,2
"2020","12","007337","004","11","03","140105",1,2,"20200073370041103",3,1,3,1,2,NA,1,24,NA,6
"2020","12","007337","049","11","04","140105",1,2,"20200073370491104",3,2,1,1,2,NA,2,25,NA,1
"2020","12","007337","049","11","06","140105",1,2,"20200073370491106",5,2,3,1,2,NA,2,6,NA,NA
"2020","12","007337","063","11","01","140105",1,2,"20200073370631101",1,1,1,1,2,NA,1,84,NA,2
"2020","12","007337","063","11","02","140105",1,2,"20200073370631102",2,1,2,1,2,NA,2,79,NA,2
"2020","12","007337","063","11","05","140105",1,2,"20200073370631105",5,2,3,1,2,NA,1,33,NA,6
"2020","12","007337","090","11","03","140105",1,2,"20200073370901103",3,1,3,1,2,NA,1,29,NA,6
"2020","12","007337","090","11","04","140105",1,2,"20200073370901104",3,1,3,1,2,NA,2,18,NA,6
"2020","12","007337","118","11","02","140105",1,2,"20200073371181102",2,1,2,1,2,NA,2,56,NA,2
"2020","05","007338","003","11","02","140105",1,2,"20200073380031102",2,NA,NA,1,2,NA,2,50,NA,2
"2020","05","007338","003","11","03","140105",1,2,"20200073380031103",3,NA,NA,1,2,NA,2,32,NA,5
"2020","05","007338","003","11","04","140105",1,2,"20200073380031104",5,NA,NA,1,2,NA,2,9,NA,NA
"2020","05","007338","008","11","02","140105",1,2,"20200073380081102",2,NA,NA,1,2,NA,2,47,NA,1
"2020","05","007338","008","11","03","140105",1,2,"20200073380081103",3,NA,NA,1,2,NA,2,12,NA,6
"2020","05","007338","019","11","02","140105",1,2,"20200073380191102",3,NA,NA,1,2,NA,2,28,NA,6
"2020","05","007338","030","11","04","140105",1,2,"20200073380301104",3,NA,NA,1,2,NA,1,14,NA,6
"2020","05","007338","030","11","05","140105",1,2,"20200073380301105",3,NA,NA,1,2,NA,1,6,NA,NA
"2020","05","007338","064","11","02","140105",1,2,"20200073380641102",2,NA,NA,1,2,NA,2,50,NA,2
"2020","05","007338","085","11","01","140105",1,2,"20200073380851101",1,NA,NA,1,2,NA,1,37,NA,1
"2020","05","007338","116","11","02","140105",1,2,"20200073381161102",2,NA,NA,1,2,NA,2,74,NA,2
"2020","03","007339","049","11","01","140105",1,2,"20200073390491101",1,1,1,1,2,NA,1,80,NA,2
"2020","03","007339","049","11","03","140105",1,2,"20200073390491103",3,1,3,1,2,NA,2,37,NA,6
"2020","03","007339","049","11","06","140105",1,2,"20200073390491106",5,2,3,1,2,NA,1,4,NA,NA
"2020","03","007339","080","11","01","140105",1,2,"20200073390801101",1,1,1,1,2,NA,2,73,NA,3
"2020","03","007339","080","11","03","140105",1,2,"20200073390801103",5,0,1,2,NA,2,1,25,NA,6
"2020","03","007339","099","11","01","140105",1,2,"20200073390991101",1,1,1,1,2,NA,2,58,NA,5
"2020","03","007339","099","11","02","140105",1,2,"20200073390991102",3,1,3,1,2,NA,1,34,NA,6
"2020","03","007339","099","11","03","140105",1,2,"20200073390991103",3,2,1,1,2,NA,2,22,NA,1
"2020","03","007339","099","11","05","140105",1,2,"20200073390991105",5,2,3,1,2,NA,1,5,NA,NA
"2020","03","007339","116","11","04","140105",1,2,"20200073391161104",3,1,3,1,2,NA,2,8,NA,NA
"2020","09","007340","043","11","03","140105",1,2,"20200073400431103",3,1,3,1,2,NA,2,15,NA,6
"2020","09","007340","074","11","01","140105",1,2,"20200073400741101",1,1,1,1,2,NA,1,41,NA,6
"2020","09","007340","074","11","03","140105",1,2,"20200073400741103",11,2,1,1,2,NA,2,51,NA,5
"2020","09","007340","074","11","05","140105",1,2,"20200073400741105",7,2,3,1,2,NA,2,14,NA,6
"2020","09","007340","092","11","02","140105",1,2,"20200073400921102",2,1,2,1,2,NA,2,59,NA,2
"2020","09","007340","092","11","05","140105",1,2,"20200073400921105",5,2,3,1,2,NA,2,13,NA,6
"2020","09","007340","092","11","06","140105",1,2,"20200073400921106",5,2,3,1,2,NA,2,8,NA,NA
"2020","09","007340","092","11","07","140105",1,2,"20200073400921107",5,2,3,1,2,NA,1,1,NA,NA
"2020","09","007340","109","11","01","140105",1,2,"20200073401091101",1,1,1,1,2,NA,1,37,NA,1
"2020","09","007340","109","11","03","140105",1,2,"20200073401091103",3,1,3,1,2,NA,2,12,NA,6
"2020","07","007341","001","11","01","140105",1,2,"20200073410011101",1,NA,NA,1,2,NA,1,45,NA,1
"2020","07","007341","001","11","02","140105",1,2,"20200073410011102",2,NA,NA,1,2,NA,2,43,NA,1
"2020","07","007341","010","11","02","140105",1,2,"20200073410101102",2,NA,NA,1,2,NA,2,65,NA,2
"2020","07","007341","010","11","03","140105",1,2,"20200073410101103",3,NA,NA,1,2,NA,1,38,NA,6
"2020","07","007341","020","11","03","140105",1,2,"20200073410201103",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","07","007341","048","11","01","140105",1,2,"20200073410481101",1,NA,NA,1,2,NA,1,35,NA,6
"2020","07","007341","052","11","01","140105",1,2,"20200073410521101",1,NA,NA,1,2,NA,1,77,NA,2
"2020","05","007345","080","11","02","140105",1,2,"20170073450801102",2,NA,NA,1,2,NA,2,27,NA,1
"2020","05","007345","090","11","03","140105",1,2,"20160073450901103",3,NA,NA,1,2,NA,2,40,NA,5
"2020","05","007345","090","11","04","140105",1,2,"20160073450901105",5,NA,NA,1,2,NA,1,12,NA,6
"2020","02","007347","010","11","01","140105",1,2,"20200073470101101",1,1,1,1,2,NA,2,21,NA,5
"2020","02","007347","010","11","02","140105",1,2,"20200073470101102",3,1,3,1,2,NA,1,2,NA,NA
"2020","02","007347","025","11","01","140105",1,2,"20200073470251101",1,1,1,1,2,NA,1,40,NA,1
"2020","02","007347","025","11","02","140105",1,2,"20200073470251102",2,1,2,1,2,NA,2,29,NA,1
"2020","02","007347","025","11","05","140105",1,2,"20200073470251105",11,0,1,1,2,NA,2,33,NA,6
"2020","02","007347","040","11","02","140105",1,2,"20160073470401104",3,1,3,1,2,NA,2,25,NA,6
"2020","02","007347","040","11","08","140105",1,2,"20180073470401108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","02","007347","069","11","01","140105",1,2,"20160073470691101",1,0,1,1,2,NA,2,57,NA,3
"2020","02","007347","069","11","02","140105",1,2,"20190073470691102",3,1,2,1,2,NA,2,31,NA,1
"2020","02","007347","069","11","04","140105",1,2,"20190073470691104",5,1,3,1,2,NA,1,10,NA,NA
"2020","07","007348","040","11","01","140105",1,2,"20160073480401102",1,NA,NA,1,2,NA,2,44,NA,5
"2020","07","007348","083","11","01","140105",1,2,"20200073480831101",1,NA,NA,1,2,NA,1,20,NA,6
"2020","07","007348","083","11","02","140105",1,2,"20200073480831102",11,NA,NA,2,NA,2,1,24,NA,1
"2020","07","007348","097","11","04","140105",1,2,"20180073480971105",6,NA,NA,1,2,NA,2,60,NA,3
"2020","06","007349","013","11","02","140105",1,2,"20200073490131102",3,NA,NA,1,2,NA,2,19,NA,3
"2020","06","007349","013","11","03","140105",1,2,"20200073490131103",6,NA,NA,1,2,NA,2,84,NA,3
"2020","06","007349","070","11","03","140105",1,2,"20200073490701103",3,NA,NA,1,2,NA,2,37,NA,6
"2020","06","007349","120","11","03","140105",1,2,"20200073491201103",3,NA,NA,1,2,NA,1,17,NA,6
"2020","06","007349","120","11","05","140105",1,2,"20200073491201105",3,NA,NA,1,2,NA,1,1,NA,NA
"2020","06","007349","134","11","01","140105",1,2,"20200073491341101",1,NA,NA,1,2,NA,1,55,NA,5
"2020","06","007349","213","11","03","140105",1,2,"20200073492131103",3,NA,NA,1,2,NA,1,23,NA,6
"2020","05","007351","007","11","01","140106",1,2,"20180073510071101",1,NA,NA,1,2,NA,1,65,NA,5
"2020","05","007351","058","11","01","140106",1,2,"20200073510581101",1,NA,NA,1,2,NA,1,40,NA,6
"2020","05","007351","090","11","06","140106",1,2,"20180073510901106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","05","007351","090","11","09","140106",1,2,"20180073510901108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","05","007351","107","11","06","140106",1,2,"20180073511071105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","05","007351","107","11","07","140106",1,2,"20180073511071106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","08","007353","001","11","05","140106",1,2,"20170073530011105",5,NA,NA,1,2,NA,1,9,NA,NA
"2020","08","007353","060","11","01","140106",1,2,"20170073530601101",1,NA,NA,1,2,NA,1,49,NA,2
"2020","08","007353","060","11","02","140106",1,2,"20170073530601102",2,NA,NA,1,2,NA,2,46,NA,2
"2020","08","007353","060","11","03","140106",1,2,"20170073530601104",3,NA,NA,1,2,NA,2,29,NA,6
"2020","08","007353","060","11","09","140106",1,2,"20170073530601110",3,NA,NA,1,2,NA,2,12,NA,6
"2020","08","007353","060","11","13","140106",1,2,"20170073530601114",6,NA,NA,1,2,NA,2,69,NA,3
"2020","08","007353","099","11","02","140106",1,2,"20170073530991102",2,NA,NA,1,2,NA,2,73,NA,2
"2020","08","007353","099","11","03","140106",1,2,"20170073530991103",3,NA,NA,1,2,NA,2,40,NA,6
"2020","08","007353","099","11","05","140106",1,2,"20170073530991105",3,NA,NA,1,2,NA,2,42,NA,1
"2020","09","007354","003","11","01","140106",1,2,"20180073540031101",1,0,1,1,2,NA,2,68,NA,5
"2020","09","007354","003","11","03","140106",1,2,"20180073540031108",4,1,2,1,2,NA,1,59,NA,2
"2020","09","007354","048","11","07","140106",1,2,"20180073540481107",5,2,3,1,2,NA,2,10,NA,NA
"2020","09","007354","068","11","03","140106",1,2,"20180073540681103",3,1,3,1,2,NA,2,7,NA,NA
"2020","09","007354","108","11","01","140106",1,2,"20180073541081101",1,1,1,1,2,NA,1,43,NA,2
"2020","09","007354","108","11","04","140106",1,2,"20180073541081104",3,1,3,1,2,NA,2,10,NA,NA
"2020","09","007354","129","11","01","140106",1,2,"20180073541291101",1,1,1,1,2,NA,2,73,NA,5
"2020","09","007354","166","11","03","140106",1,2,"20200073541661103",3,1,3,1,2,NA,1,11,NA,NA
"2020","11","007355","007","11","03","140106",1,2,"20190073550071103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","11","007355","025","11","01","140106",1,2,"20190073550251101",1,0,1,1,2,NA,2,65,NA,3
"2020","11","007355","112","11","01","140106",1,2,"20190073551121101",1,1,1,1,2,NA,2,35,NA,5
"2020","11","007355","145","11","02","140106",1,2,"20190073551451102",2,1,2,1,2,NA,2,43,NA,2
"2020","05","007356","006","11","02","140106",1,2,"20190073560061102",2,NA,NA,1,2,NA,2,42,NA,2
"2020","05","007356","006","11","03","140106",1,2,"20190073560061103",3,NA,NA,1,2,NA,2,14,NA,6
"2020","05","007356","025","11","02","140106",1,2,"20190073560251102",2,NA,NA,1,2,NA,2,77,NA,2
"2020","05","007356","065","11","03","140106",1,2,"20190073560651103",3,NA,NA,1,2,NA,1,19,NA,6
"2020","05","007356","065","11","04","140106",1,2,"20190073560651104",3,NA,NA,1,2,NA,2,15,NA,1
"2020","05","007356","084","12","06","140106",1,2,"20190073560841202",10,NA,NA,1,2,NA,1,17,NA,6
"2020","05","007356","084","12","07","140106",1,2,"20190073560841203",10,NA,NA,1,2,NA,1,14,NA,6
"2020","05","007356","084","22","04","140106",1,2,"20190073560842204",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","09","007357","123","11","01","140106",1,2,"20170073571231101",1,1,1,1,2,NA,1,61,NA,2
"2020","09","007357","123","11","06","140106",1,2,"20200073571231106",6,0,1,1,2,NA,1,84,NA,3
"2020","02","007360","048","11","02","140106",1,2,"20170073600481102",2,1,2,1,2,NA,2,67,NA,2
"2020","02","007360","048","11","03","140106",1,2,"20170073600481103",3,1,3,1,2,NA,2,29,NA,6
"2020","02","007360","090","11","01","140106",1,2,"20170073600901101",1,1,1,1,2,NA,1,50,NA,1
"2020","02","007360","090","11","02","140106",1,2,"20170073600901102",2,1,2,1,2,NA,2,44,NA,1
"2020","02","007360","090","11","03","140106",1,2,"20170073600901103",3,1,3,1,2,NA,2,10,NA,NA
"2020","02","007360","173","11","07","140106",1,2,"20170073601731107",5,3,3,1,2,NA,1,11,NA,NA
"2020","01","007361","010","11","02","140106",1,2,"20200073610101102",6,1,6,1,2,NA,2,52,NA,3
"2020","01","007361","028","11","01","140106",1,2,"20200073610281101",1,0,1,1,2,NA,2,71,NA,5
"2020","01","007361","066","11","01","140106",1,2,"20200073610661101",1,1,1,1,2,NA,1,61,NA,2
"2020","01","007361","066","11","04","140106",1,2,"20200073610661104",3,1,3,1,2,NA,2,19,NA,6
"2020","01","007361","085","11","03","140106",1,2,"20200073610851103",3,1,3,1,2,NA,2,4,NA,NA
"2020","01","007361","103","11","01","140106",1,2,"20200073611031101",1,1,1,1,2,NA,1,33,NA,1
"2020","01","007361","140","11","06","140106",1,2,"20200073611401106",5,2,3,2,NA,2,2,14,NA,6
"2020","08","007362","013","11","06","140106",1,2,"20200073620131106",5,NA,NA,1,2,NA,2,0,3,NA
"2020","08","007362","068","11","02","140106",1,2,"20200073620681102",2,NA,NA,1,2,NA,2,59,NA,2
"2020","08","007362","113","11","02","140106",1,2,"20200073621131102",2,NA,NA,1,2,NA,2,61,NA,2
"2020","08","007362","135","11","01","140106",1,2,"20200073621351101",1,NA,NA,1,2,NA,1,62,NA,1
"2020","08","007362","135","11","02","140106",1,2,"20200073621351102",2,NA,NA,1,2,NA,2,68,NA,1
"2020","08","007362","135","11","03","140106",1,2,"20200073621351103",3,NA,NA,1,2,NA,1,41,NA,6
"2020","08","007362","135","11","04","140106",1,2,"20200073621351104",3,NA,NA,1,2,NA,2,32,NA,6
"2020","04","007363","015","11","01","140106",1,2,"20160073630151101",1,NA,NA,1,2,NA,1,85,NA,2
"2020","04","007363","015","11","05","140106",1,2,"20160073630151105",5,NA,NA,1,2,NA,2,10,NA,NA
"2020","04","007363","015","11","06","140106",1,2,"20200073630151106",5,NA,NA,1,2,NA,1,9,NA,NA
"2020","04","007363","050","11","02","140106",1,2,"20160073630501102",2,NA,NA,1,2,NA,2,30,NA,1
"2020","04","007363","050","11","03","140106",1,2,"20160073630501103",3,NA,NA,1,2,NA,1,9,NA,NA
"2020","04","007363","067","11","01","140106",1,2,"20160073630671101",1,NA,NA,1,2,NA,1,44,NA,2
"2020","04","007363","067","11","03","140106",1,2,"20160073630671103",3,NA,NA,1,2,NA,1,13,NA,6
"2020","04","007363","067","11","04","140106",1,2,"20160073630671104",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","04","007363","102","12","02","140106",1,2,"20160073631021102",2,NA,NA,1,2,NA,2,55,NA,1
"2020","04","007363","102","12","04","140106",1,2,"20160073631021105",3,NA,NA,1,2,NA,1,18,NA,6
"2020","04","007363","154","11","05","140106",1,2,"20200073631541105",5,NA,NA,1,2,NA,2,0,8,NA
"2020","01","007364","018","11","02","140106",1,2,"20170073640181103",3,1,3,1,2,NA,2,26,NA,6
"2020","01","007364","018","11","03","140106",1,2,"20170073640181104",3,1,3,1,2,NA,1,18,NA,6
"2020","01","007364","036","11","01","140106",1,2,"20170073640361101",1,1,1,1,2,NA,1,45,NA,2
"2020","01","007364","036","11","05","140106",1,2,"20170073640361105",3,1,3,1,2,NA,2,9,NA,NA
"2020","01","007364","073","11","02","140106",1,2,"20170073640731102",2,1,2,1,2,NA,2,70,NA,2
"2020","02","007365","035","11","02","140106",1,2,"20190073650351102",2,1,2,1,2,NA,2,47,NA,2
"2020","02","007365","035","11","05","140106",1,2,"20190073650351105",3,1,3,1,2,NA,2,6,NA,NA
"2020","02","007365","035","11","11","140106",1,2,"20200073650351111",5,3,3,1,2,NA,2,3,NA,NA
"2020","02","007365","035","11","12","140106",1,2,"20200073650351112",5,3,3,1,2,NA,2,0,5,NA
"2020","02","007365","035","11","13","140106",1,2,"20190073650351106",5,0,1,1,2,NA,2,10,NA,NA
"2020","02","007365","050","11","02","140106",1,2,"20190073650501102",2,1,2,1,2,NA,2,41,NA,1
"2020","02","007365","050","11","03","140106",1,2,"20190073650501103",3,1,3,1,2,NA,1,19,NA,6
"2020","02","007365","078","11","02","140106",1,2,"20190073650781102",2,1,2,1,2,NA,2,47,NA,2
"2020","02","007365","078","11","05","140106",1,2,"20190073650781105",3,1,3,1,2,NA,2,6,NA,NA
"2020","02","007365","093","11","04","140106",1,2,"20200073650931104",5,2,3,1,2,NA,2,9,NA,NA
"2020","02","007365","093","11","08","140106",1,2,"20190073650931107",5,3,3,1,2,NA,2,3,NA,NA
"2020","02","007365","120","11","01","140106",1,2,"20190073651201101",1,1,1,1,2,NA,2,43,NA,5
"2020","02","007365","120","11","03","140106",1,2,"20200073651201103",6,2,1,1,2,NA,1,65,NA,2
"2020","03","007367","004","11","01","140301",1,4,"20200073670041101",1,NA,NA,1,2,NA,1,72,NA,2
"2020","03","007367","004","11","08","140301",1,4,"20200073670041108",7,NA,NA,1,2,NA,2,3,NA,NA
"2020","03","007367","013","11","01","140301",1,4,"20200073670131101",1,NA,NA,1,2,NA,1,72,NA,2
"2020","03","007367","013","11","04","140301",1,4,"20200073670131104",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","03","007367","071","13","02","140301",1,4,"20200073670711302",2,NA,NA,1,2,NA,2,56,NA,2
"2020","03","007367","071","23","02","140301",1,4,"20200073670712302",3,NA,NA,1,2,NA,2,17,NA,6
"2020","03","007367","071","23","04","140301",1,4,"20200073670712304",3,NA,NA,1,2,NA,1,5,NA,NA
"2020","03","007367","071","33","01","140301",1,4,"20200073670713301",1,NA,NA,1,2,NA,2,26,NA,5
"2020","03","007367","071","33","02","140301",1,4,"20200073670713302",3,NA,NA,1,2,NA,1,9,NA,NA
"2020","03","007367","071","33","03","140301",1,4,"20200073670713303",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","03","007367","130","11","01","140301",1,4,"20200073671301101",1,NA,NA,1,2,NA,1,63,NA,1
"2020","11","007368","041","11","01","140301",1,4,"20200073680411101",1,1,1,1,2,NA,1,42,NA,2
"2020","11","007368","041","11","04","140301",1,4,"20200073680411104",3,1,3,1,2,NA,1,11,NA,NA
"2020","11","007368","089","11","01","140301",1,4,"20200073680891101",1,0,1,1,2,NA,1,29,NA,6
"2020","11","007368","089","11","02","140301",1,4,"20200073680891102",7,1,1,2,NA,2,2,28,NA,1
"2020","11","007368","157","11","02","140301",1,4,"20200073681571102",2,1,2,1,2,NA,2,76,NA,2
"2020","11","007369","039","11","02","140301",1,4,"20200073690391102",2,1,2,1,2,NA,2,61,NA,2
"2020","11","007369","055","11","01","140301",1,4,"20200073690551101",1,1,1,1,2,NA,2,37,NA,1
"2020","11","007369","086","11","02","140301",1,4,"20200073690861102",2,1,2,1,2,NA,2,44,NA,1
"2020","11","007369","086","11","04","140301",1,4,"20200073690861104",3,1,3,1,2,NA,2,10,NA,NA
"2020","11","007369","103","11","01","140301",1,4,"20200073691031101",1,1,1,1,2,NA,1,34,NA,2
"2020","11","007369","103","11","02","140301",1,4,"20200073691031102",2,1,2,1,2,NA,2,28,NA,2
"2020","11","007369","103","11","03","140301",1,4,"20200073691031103",3,1,3,1,2,NA,1,9,NA,NA
"2020","02","007371","019","11","02","140301",1,4,"20190073710191102",2,1,2,1,2,NA,2,47,NA,2
"2020","02","007371","036","11","02","140301",1,4,"20190073710361102",3,1,3,1,2,NA,2,55,NA,6
"2020","02","007371","036","11","05","140301",1,4,"20190073710361103",3,0,1,1,2,NA,1,60,NA,5
"2020","02","007371","135","11","08","140301",1,4,"20190073711351108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","02","007371","172","11","01","140301",1,4,"20190073711721101",1,1,1,1,2,NA,1,66,NA,1
"2020","02","007371","172","11","02","140301",1,4,"20190073711721102",2,1,2,1,2,NA,2,67,NA,1
"2020","02","007371","172","11","03","140301",1,4,"20190073711721104",3,2,1,1,2,NA,2,35,NA,5
"2020","02","007371","172","11","05","140301",1,4,"20190073711721106",5,2,3,1,2,NA,2,6,NA,NA
"2020","02","007372","006","11","04","140301",1,4,"20200073720061104",3,2,2,1,2,NA,2,28,NA,2
"2020","02","007372","006","11","06","140301",1,4,"20200073720061106",5,2,3,1,2,NA,1,4,NA,NA
"2020","02","007372","006","11","07","140301",1,4,"20200073720061107",3,3,1,1,2,NA,1,23,NA,2
"2020","02","007372","027","11","01","140301",1,4,"20200073720271101",1,1,1,1,2,NA,2,52,NA,5
"2020","02","007372","027","11","02","140301",1,4,"20200073720271102",3,1,3,1,2,NA,2,22,NA,6
"2020","02","007372","066","11","01","140301",1,4,"20200073720661101",1,1,1,1,2,NA,1,34,NA,2
"2020","02","007372","066","11","02","140301",1,4,"20200073720661102",2,1,2,1,2,NA,2,29,NA,2
"2020","02","007372","066","11","04","140301",1,4,"20200073720661104",3,1,3,1,2,NA,2,0,5,NA
"2020","02","007372","088","11","03","140301",1,4,"20200073720881103",3,1,3,1,2,NA,1,7,NA,NA
"2020","02","007372","105","11","02","140301",1,4,"20200073721051102",3,1,3,1,2,NA,1,21,NA,6
"2020","02","007372","105","11","06","140301",1,4,"20200073721051106",3,0,1,1,2,NA,1,22,NA,6
"2020","02","007372","127","11","02","140301",1,4,"20200073721271102",3,1,3,1,2,NA,1,18,NA,6
"2020","02","007374","016","11","01","140301",1,4,"20200073740161101",1,1,1,1,2,NA,2,37,NA,5
"2020","02","007374","050","11","01","140301",1,4,"20200073740501101",1,1,1,1,2,NA,1,69,NA,2
"2020","02","007374","050","11","02","140301",1,4,"20200073740501102",2,1,2,1,2,NA,2,57,NA,2
"2020","02","007374","050","11","03","140301",1,4,"20200073740501103",3,1,3,1,2,NA,1,38,NA,6
"2020","02","007374","050","11","04","140301",1,4,"20200073740501104",3,1,3,1,2,NA,1,29,NA,6
"2020","02","007374","050","11","06","140301",1,4,"20200073740501106",5,2,3,1,2,NA,1,11,NA,NA
"2020","02","007374","050","11","07","140301",1,4,"20200073740501107",5,2,3,1,2,NA,1,5,NA,NA
"2020","02","007374","068","11","02","140301",1,4,"20200073740681102",6,1,6,1,2,NA,2,90,NA,3
"2020","02","007374","101","11","01","140301",1,4,"20200073741011101",1,0,1,1,2,NA,1,54,NA,5
"2020","09","007375","012","11","02","140306",1,5,"20200073750121102",2,1,2,1,2,NA,2,47,NA,1
"2020","09","007375","029","11","01","140306",1,5,"20200073750291101",1,0,1,1,2,NA,2,60,NA,5
"2020","09","007375","093","11","01","140306",1,5,"20200073750931101",1,1,1,1,2,NA,1,47,NA,1
