,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
55047,2019,03,009233,007,11,03,220901,7.0,2.0,20160092330071101,0.0,,,,,,,,,
55048,2019,01,007207,093,22,04,130106,1.0,4.0,20190072070932204,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
55050,2019,06,009809,110,11,05,150102,8.0,1.0,20190098091101105,3.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
55058,2019,08,009758,124,11,06,250103,7.0,7.0,20190097581241106,5.0,2.0,3.0,2.0,,2.0,1.0,2.0,,
55059,2019,05,006447,123,11,03,090105,5.0,7.0,20190064471231103,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
55060,2019,03,005341,046,11,07,021406,5.0,7.0,20190053410461107,3.0,2.0,1.0,1.0,2.0,,2.0,27.0,,6.0
55061,2019,07,009679,079,11,01,250107,7.0,2.0,20190096790791101,1.0,0.0,1.0,1.0,2.0,,2.0,77.0,,5.0
55062,2019,08,007288,130,11,07,140101,1.0,2.0,20190072881301107,5.0,1.0,3.0,2.0,,2.0,2.0,0.0,4.0,
55063,2019,08,006633,434,11,04,100102,5.0,7.0,20190066334341104,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
55065,2019,10,009275,003,11,01,220201,7.0,5.0,20190092750031101,1.0,1.0,1.0,1.0,2.0,,1.0,52.0,,1.0
55066,2019,07,007487,095,11,04,150106,8.0,1.0,20150074870951104,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
55068,2019,07,005383,083,11,01,030501,6.0,5.0,20190053830831101,1.0,0.0,1.0,1.0,2.0,,2.0,23.0,,6.0
55070,2019,07,005383,066,11,04,030501,6.0,5.0,20190053830661104,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55071,2019,05,009627,096,11,03,250101,7.0,2.0,20190096270961103,3.0,2.0,1.0,1.0,2.0,,2.0,36.0,,2.0
55072,2019,08,005526,078,11,01,040110,6.0,1.0,20190055260781101,1.0,1.0,1.0,1.0,2.0,,2.0,40.0,,2.0
55078,2019,03,006334,105,11,02,080708,6.0,5.0,20190063341051102,6.0,0.0,1.0,1.0,2.0,,1.0,87.0,,3.0
55086,2019,08,008946,022,11,04,200304,4.0,7.0,20190089460221104,3.0,1.0,3.0,1.0,2.0,,2.0,9.0,,
55087,2019,06,005311,111,11,03,020110,5.0,6.0,20190053111111103,3.0,2.0,1.0,1.0,2.0,,2.0,33.0,,1.0
55091,2019,08,008284,074,11,04,160201,7.0,4.0,20190082840741104,3.0,1.0,3.0,1.0,1.0,,2.0,20.0,,6.0
55093,2019,04,005387,066,11,05,030606,6.0,7.0,20190053870661105,3.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
55096,2019,09,005718,047,11,01,050110,5.0,2.0,20190057180471101,1.0,1.0,1.0,1.0,2.0,,1.0,49.0,,1.0
55097,2019,06,006676,080,11,04,110102,2.0,2.0,20190066760801104,3.0,2.0,1.0,1.0,2.0,,1.0,51.0,,5.0
55098,2019,07,005315,050,11,03,020602,5.0,7.0,20190053150501103,3.0,1.0,3.0,1.0,2.0,,2.0,20.0,,6.0
55099,2019,01,005303,100,11,02,022008,5.0,6.0,20150053031001103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
55101,2019,09,007566,011,11,02,150110,8.0,1.0,20160075660111102,2.0,1.0,2.0,1.0,2.0,,2.0,76.0,,2.0
55102,2019,07,006842,021,11,01,110304,2.0,5.0,20190068420211101,1.0,0.0,1.0,1.0,2.0,,1.0,27.0,,5.0
55103,2019,07,006552,022,11,01,100604,7.0,5.0,20190065520221101,1.0,1.0,1.0,1.0,2.0,,1.0,57.0,,1.0
55107,2019,10,005868,104,12,04,060101,4.0,2.0,20190058681041204,5.0,1.0,3.0,1.0,2.0,,2.0,22.0,,6.0
55108,2019,11,007726,007,11,04,150101,8.0,1.0,20190077260071104,4.0,2.0,2.0,1.0,2.0,,2.0,28.0,,1.0
55110,2019,10,008775,052,11,04,200101,1.0,2.0,20190087750521104,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
55112,2019,04,008769,006,11,03,200115,1.0,2.0,20190087690061103,3.0,1.0,3.0,1.0,2.0,,1.0,38.0,,6.0
55113,2019,05,009137,133,11,05,220101,7.0,4.0,20190091371331105,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
55114,2019,12,006494,138,11,04,090613,5.0,7.0,20190064941381104,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
55124,2019,05,008712,105,11,04,190102,5.0,7.0,20190087121051104,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55125,2019,10,007130,164,11,01,130101,1.0,1.0,20190071301641101,1.0,1.0,1.0,1.0,2.0,,1.0,56.0,,2.0
55127,2019,04,007455,169,11,01,140307,1.0,7.0,20170074551691101,1.0,1.0,1.0,1.0,2.0,,1.0,48.0,,1.0
55128,2019,02,009496,142,11,01,240101,1.0,3.0,20190094961421101,1.0,1.0,1.0,1.0,2.0,,2.0,38.0,,5.0
55132,2019,07,009017,083,11,01,211101,6.0,2.0,20190090170831101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,1.0
55133,2019,06,005409,095,11,04,030213,6.0,7.0,20180054090951102,0.0,,,,,,,,,
55134,2019,06,005953,036,11,05,060402,4.0,7.0,20190059530361105,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
55136,2019,09,007958,045,11,01,150143,8.0,1.0,20150079580451101,1.0,0.0,1.0,1.0,2.0,,2.0,42.0,,5.0
55137,2019,04,005602,086,11,01,040520,6.0,4.0,20190056020861101,1.0,1.0,1.0,1.0,2.0,,1.0,44.0,,1.0
55138,2019,09,005377,065,11,01,030204,6.0,5.0,20190053770651101,1.0,0.0,1.0,1.0,2.0,,2.0,60.0,,3.0
55141,2019,08,005253,018,11,02,020105,5.0,3.0,20190052530181102,2.0,1.0,2.0,1.0,2.0,,1.0,33.0,,1.0
55145,2019,02,010260,034,11,06,150510,2.0,3.0,20150102600341106,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
55151,2019,12,005233,006,11,03,021806,2.0,8.0,20190052330061103,3.0,2.0,1.0,1.0,2.0,,1.0,40.0,,1.0
55153,2019,03,010247,188,11,04,150106,8.0,1.0,20190102471881104,11.0,2.0,1.0,1.0,2.0,,2.0,50.0,,6.0
55155,2019,03,007692,165,11,01,150137,8.0,1.0,20180076921651101,1.0,1.0,1.0,1.0,2.0,,1.0,45.0,,1.0
55156,2019,06,006267,009,11,03,080602,6.0,5.0,20160062670091103,5.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
55159,2019,01,009358,061,11,01,230101,3.0,2.0,20190093580611101,1.0,1.0,1.0,1.0,2.0,,1.0,33.0,,2.0
55160,2019,11,006913,030,11,03,120101,5.0,2.0,20190069130301103,3.0,0.0,1.0,1.0,2.0,,2.0,21.0,,6.0
55161,2019,04,007025,207,11,01,120402,5.0,7.0,20190070252071101,1.0,1.0,1.0,1.0,2.0,,1.0,53.0,,1.0
55162,2019,05,010504,026,11,03,060108,4.0,2.0,20190105040261103,3.0,1.0,3.0,1.0,2.0,,1.0,21.0,,6.0
55164,2019,09,008519,069,11,04,180104,3.0,3.0,20190085190691104,4.0,2.0,2.0,1.0,2.0,,1.0,33.0,,1.0
55165,2019,02,005021,015,11,01,010101,4.0,4.0,20190050210151101,1.0,1.0,1.0,1.0,2.0,,2.0,43.0,,5.0
55168,2019,11,007697,139,11,01,150111,8.0,1.0,20190076971391101,1.0,1.0,1.0,1.0,2.0,,2.0,84.0,,3.0
55169,2019,10,007130,096,11,01,130101,1.0,1.0,20190071300961101,1.0,1.0,1.0,1.0,2.0,,1.0,74.0,,2.0
55172,2019,06,009816,037,11,03,010403,7.0,5.0,20170098160371103,3.0,1.0,3.0,1.0,2.0,,1.0,25.0,,6.0
55173,2019,10,008775,018,11,01,200101,1.0,2.0,20190087750181101,1.0,1.0,1.0,1.0,2.0,,2.0,41.0,,5.0
55174,2019,10,008300,024,11,02,160606,7.0,5.0,20190083000241102,3.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
55176,2019,11,007204,096,11,02,130104,1.0,4.0,20190072040961102,2.0,1.0,2.0,1.0,2.0,,1.0,42.0,,1.0
55177,2019,07,009543,122,11,03,240102,1.0,5.0,20190095431221103,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
55178,2019,04,010041,139,11,02,040520,6.0,4.0,20190100411391102,2.0,1.0,2.0,1.0,2.0,,1.0,21.0,,1.0
55183,2019,02,005024,028,11,02,010401,7.0,5.0,20160050240281108,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
55184,2019,08,009129,140,11,04,220101,7.0,4.0,20190091291401104,10.0,0.0,1.0,2.0,,2.0,1.0,14.0,,6.0
55185,2019,07,008740,045,11,02,200101,1.0,2.0,20190087400451102,3.0,1.0,3.0,1.0,2.0,,1.0,35.0,,6.0
55187,2019,06,008633,135,12,04,190101,5.0,3.0,20190086331351204,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
55188,2019,03,006790,099,11,02,110501,2.0,3.0,20190067900991102,2.0,1.0,2.0,1.0,2.0,,2.0,50.0,,2.0
55189,2019,09,009765,140,11,01,250201,7.0,7.0,20190097651401101,1.0,1.0,1.0,1.0,2.0,,1.0,27.0,,6.0
55190,2019,12,007496,006,11,04,150125,8.0,1.0,20190074960061104,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
55191,2019,12,006480,099,11,07,090302,5.0,7.0,20150064800991106,3.0,1.0,3.0,1.0,2.0,,1.0,5.0,,
55196,2019,11,008757,018,11,03,200101,1.0,2.0,20190087570181103,3.0,1.0,3.0,1.0,2.0,,1.0,27.0,,6.0
55199,2019,09,010207,091,11,05,140205,1.0,7.0,20190102070911105,10.0,0.0,1.0,2.0,,2.0,1.0,26.0,,6.0
55202,2019,03,008383,045,11,04,170101,7.0,3.0,20190083830451104,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55203,2019,03,008455,053,11,03,170101,7.0,7.0,20190084550531103,3.0,1.0,3.0,1.0,2.0,,2.0,9.0,,
55208,2019,10,007399,124,11,01,140108,1.0,4.0,20190073991241101,1.0,1.0,1.0,1.0,2.0,,1.0,49.0,,2.0
55210,2019,03,011305,115,11,06,140308,1.0,7.0,20190113051151106,3.0,2.0,1.0,1.0,2.0,,1.0,24.0,,1.0
55211,2019,12,010128,097,11,04,110304,2.0,5.0,20190101280971104,3.0,0.0,1.0,1.0,2.0,,1.0,24.0,,5.0
55213,2019,08,005657,343,11,01,040409,6.0,7.0,20190056573431101,1.0,1.0,1.0,1.0,2.0,,1.0,54.0,,2.0
55215,2019,01,009481,167,11,03,240101,1.0,3.0,20190094811671103,3.0,1.0,3.0,1.0,1.0,,2.0,10.0,,
55216,2019,06,007969,117,11,05,150123,8.0,1.0,20190079691171105,5.0,2.0,3.0,1.0,2.0,,1.0,0.0,11.0,
55217,2019,12,010255,025,11,01,150811,2.0,5.0,20190102550251101,1.0,1.0,1.0,1.0,2.0,,2.0,42.0,,6.0
55219,2019,06,008221,006,11,04,160101,7.0,2.0,20190082210061104,3.0,2.0,1.0,1.0,2.0,,2.0,51.0,,5.0
55221,2019,04,009474,057,11,03,240101,1.0,3.0,20190094740571103,5.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55224,2019,02,008189,121,11,06,160108,7.0,2.0,20180081891211107,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
55225,2019,03,006059,082,11,03,070106,8.0,1.0,20190060590821103,6.0,0.0,1.0,2.0,,1.0,1.0,74.0,,3.0
55232,2019,02,005527,057,11,02,040110,6.0,1.0,20190055270571102,3.0,1.0,1.0,1.0,2.0,,2.0,35.0,,6.0
55233,2019,11,007643,045,11,01,150132,8.0,1.0,20190076430451101,1.0,1.0,1.0,1.0,2.0,,1.0,84.0,,2.0
55236,2019,08,009426,033,11,01,230302,6.0,5.0,20190094260331101,1.0,1.0,1.0,1.0,2.0,,1.0,64.0,,2.0
55238,2019,05,006891,039,11,04,120114,5.0,2.0,20190068910391104,5.0,2.0,3.0,1.0,2.0,,1.0,18.0,,6.0
55242,2019,01,007999,055,11,01,150205,2.0,3.0,20190079990551101,1.0,1.0,1.0,1.0,2.0,,1.0,76.0,,2.0
55244,2019,03,006869,019,11,01,110104,2.0,7.0,20190068690191101,1.0,1.0,1.0,1.0,2.0,,2.0,80.0,,3.0
55245,2019,05,008322,171,11,04,160105,7.0,7.0,20190083221711104,4.0,2.0,2.0,2.0,,2.0,2.0,26.0,,1.0
55247,2019,03,006926,141,11,02,120107,5.0,2.0,20150069261411102,2.0,1.0,2.0,1.0,2.0,,2.0,41.0,,1.0
55250,2019,07,008778,116,11,02,200101,1.0,2.0,20190087781161102,2.0,1.0,2.0,1.0,2.0,,2.0,58.0,,2.0
55251,2019,10,007296,052,11,02,140101,1.0,2.0,20180072960521102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,1.0
55252,2019,01,009602,021,11,03,250105,7.0,2.0,20190096020211103,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
55254,2019,04,006705,056,11,08,110101,2.0,2.0,20190067050561108,5.0,2.0,3.0,1.0,2.0,,1.0,4.0,,
55256,2019,08,006182,069,11,01,070104,8.0,1.0,20190061820691101,1.0,1.0,1.0,1.0,2.0,,1.0,80.0,,2.0
55257,2019,08,007040,221,11,01,120203,5.0,7.0,20190070402211101,1.0,1.0,1.0,1.0,2.0,,2.0,67.0,,2.0
55261,2019,04,006181,168,22,04,070104,8.0,1.0,20190061811682204,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
55262,2019,10,006593,105,11,04,100507,5.0,7.0,20190065931051104,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
55263,2019,07,007501,015,11,03,150125,8.0,1.0,20190075010151103,3.0,1.0,3.0,1.0,2.0,,2.0,20.0,,6.0
55264,2019,02,005480,113,11,04,040104,6.0,1.0,20190054801131104,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55266,2019,07,005531,053,11,03,040110,6.0,1.0,20190055310531103,5.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
55267,2019,09,007066,112,11,02,120607,7.0,7.0,20190070661121102,2.0,1.0,2.0,1.0,2.0,,2.0,56.0,,2.0
55269,2019,11,005359,108,11,05,030101,6.0,3.0,20190053591081105,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
55271,2019,06,009298,015,11,02,220205,7.0,7.0,20190092980151102,2.0,1.0,2.0,1.0,2.0,,2.0,39.0,,2.0
55274,2019,01,009968,039,11,02,120504,5.0,6.0,20190099680391102,2.0,1.0,2.0,1.0,2.0,,2.0,63.0,,2.0
55275,2019,07,005220,043,11,01,021509,5.0,5.0,20190052200431101,1.0,1.0,1.0,1.0,2.0,,1.0,72.0,,2.0
55279,2019,08,009200,177,11,02,220508,7.0,6.0,20150092001771102,2.0,1.0,2.0,1.0,2.0,,2.0,82.0,,2.0
55281,2019,03,009618,120,11,01,250105,7.0,2.0,20190096181201101,1.0,1.0,1.0,1.0,2.0,,2.0,24.0,,1.0
55283,2019,09,008970,109,22,02,210101,6.0,2.0,20190089701092202,2.0,1.0,2.0,1.0,2.0,,1.0,39.0,,2.0
55284,2019,07,010288,123,11,05,160404,7.0,7.0,20180102881231105,5.0,2.0,3.0,2.0,,2.0,1.0,9.0,,
55285,2019,04,005345,085,11,03,030109,6.0,3.0,20150053450851103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
55286,2019,12,010305,105,11,04,200101,1.0,2.0,20180103051051104,3.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
55287,2019,12,006050,088,11,02,070106,8.0,1.0,20190060500881102,2.0,1.0,2.0,1.0,2.0,,2.0,57.0,,1.0
55289,2019,06,006035,023,11,04,070106,8.0,1.0,20190060350231104,3.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
55291,2019,12,008630,110,11,05,190109,5.0,3.0,20180086301101105,3.0,1.0,3.0,1.0,2.0,,2.0,5.0,,
55292,2019,10,005306,152,11,07,020105,5.0,7.0,20150053061521109,5.0,2.0,3.0,1.0,2.0,,1.0,6.0,,
55293,2019,02,005023,114,11,03,010401,7.0,5.0,20190050231141103,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
55294,2019,05,008178,124,11,04,160108,7.0,2.0,20190081781241104,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
55296,2019,02,007411,063,11,01,140113,1.0,5.0,20190074110631101,1.0,0.0,1.0,1.0,2.0,,2.0,72.0,,3.0
55297,2019,05,006595,177,11,02,100504,5.0,7.0,20190065951771102,3.0,1.0,3.0,1.0,2.0,,1.0,33.0,,6.0
55298,2019,02,009116,141,11,03,210403,6.0,8.0,20190091161411103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
55299,2019,09,008635,086,11,01,190101,5.0,3.0,20190086350861101,1.0,1.0,1.0,1.0,2.0,,1.0,42.0,,2.0
55302,2019,12,008674,019,11,02,190102,5.0,5.0,20190086740191102,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
55306,2019,01,007536,005,11,02,150135,8.0,1.0,20160075360051102,6.0,1.0,6.0,1.0,2.0,,2.0,89.0,,3.0
55307,2019,10,008293,091,11,03,160201,7.0,4.0,20190082930911103,3.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
55309,2019,08,006182,100,11,01,070104,8.0,1.0,20190061821001101,1.0,1.0,1.0,1.0,2.0,,2.0,57.0,,1.0
55313,2019,08,006350,097,11,01,080605,6.0,7.0,20190063500971101,1.0,0.0,1.0,1.0,2.0,,2.0,63.0,,3.0
55315,2019,04,008449,168,11,02,170102,7.0,7.0,20150084491681102,2.0,1.0,2.0,1.0,2.0,,2.0,33.0,,1.0
55321,2019,10,009517,060,11,08,240101,1.0,3.0,20190095170601108,5.0,2.0,3.0,1.0,2.0,,1.0,2.0,,
55322,2019,07,006371,169,11,02,090101,5.0,4.0,20190063711691102,2.0,1.0,2.0,1.0,2.0,,1.0,30.0,,1.0
55323,2019,06,008268,076,11,04,160404,7.0,5.0,20180082680761104,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
55324,2019,01,009156,039,11,01,220803,7.0,5.0,20190091560391101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,2.0
55327,2019,10,007953,069,13,04,150143,8.0,1.0,20190079530691304,5.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
55329,2019,02,005902,105,11,02,060508,1.0,5.0,20170059021051102,2.0,1.0,2.0,1.0,2.0,,2.0,57.0,,1.0
55331,2019,11,009281,118,11,04,220908,7.0,5.0,20190092811181104,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
55334,2019,07,005433,110,11,04,030104,6.0,7.0,20190054331101104,11.0,0.0,1.0,1.0,2.0,,2.0,52.0,,6.0
55335,2019,02,009563,083,11,01,240301,1.0,5.0,20180095630831101,1.0,1.0,1.0,1.0,2.0,,1.0,48.0,,2.0
55336,2019,03,009292,073,11,02,221003,7.0,7.0,20190092920731102,2.0,1.0,2.0,1.0,2.0,,2.0,27.0,,1.0
55337,2019,02,007257,169,11,01,130901,4.0,7.0,20180072571691101,1.0,0.0,1.0,1.0,2.0,,2.0,64.0,,3.0
55342,2019,11,009937,001,11,01,080906,7.0,7.0,20160099370011101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,1.0
55344,2019,04,008644,115,11,01,190101,5.0,3.0,20190086441151101,1.0,0.0,1.0,1.0,2.0,,2.0,40.0,,6.0
55346,2019,10,008619,050,11,01,190113,5.0,3.0,20170086190501101,1.0,0.0,1.0,1.0,2.0,,1.0,86.0,,5.0
55348,2019,12,008967,014,11,02,210101,6.0,2.0,20160089670141102,2.0,1.0,2.0,1.0,2.0,,2.0,41.0,,1.0
55349,2019,06,005078,104,11,01,010401,7.0,7.0,20190050781041101,1.0,1.0,1.0,1.0,2.0,,1.0,34.0,,1.0
55350,2019,08,006534,008,11,04,100701,5.0,5.0,20190065340081104,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
55355,2019,10,008926,036,11,01,200201,4.0,7.0,20190089260361101,1.0,1.0,1.0,1.0,2.0,,1.0,59.0,,2.0
55359,2019,01,007215,024,11,04,130614,4.0,5.0,20190072150241104,6.0,0.0,1.0,2.0,,2.0,2.0,65.0,,6.0
55360,2019,12,009591,027,11,01,240105,1.0,7.0,20190095910271101,1.0,1.0,1.0,1.0,2.0,,2.0,52.0,,5.0
55361,2019,06,007618,030,11,03,150132,8.0,1.0,20190076180301103,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
55363,2019,04,009752,096,11,03,250104,7.0,7.0,20190097520961103,3.0,1.0,3.0,1.0,2.0,,1.0,18.0,,6.0
55368,2019,12,006110,013,11,06,070101,8.0,1.0,20190061100131106,7.0,0.0,1.0,2.0,,2.0,2.0,41.0,,6.0
55373,2019,10,010275,028,11,10,160606,7.0,5.0,20160102750281103,3.0,2.0,1.0,1.0,2.0,,1.0,22.0,,1.0
55376,2019,04,005686,018,11,07,050115,5.0,2.0,20190056860181107,4.0,0.0,1.0,1.0,2.0,,2.0,20.0,,1.0
55377,2019,08,006835,079,11,01,110301,2.0,4.0,20170068350791101,1.0,0.0,1.0,1.0,2.0,,2.0,82.0,,3.0
55380,2019,01,008843,043,11,01,200601,1.0,2.0,20190088430431101,1.0,1.0,1.0,1.0,2.0,,1.0,70.0,,2.0
55381,2019,02,008802,182,11,05,200104,1.0,2.0,20190088021821105,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
55383,2019,02,007411,165,11,02,140113,1.0,5.0,20160074111651102,2.0,1.0,2.0,1.0,2.0,,2.0,41.0,,2.0
55389,2019,05,009812,011,11,02,140307,1.0,7.0,20180098120111102,2.0,1.0,2.0,1.0,2.0,,1.0,49.0,,1.0
55392,2019,07,006353,105,11,01,080608,6.0,7.0,20190063531051101,1.0,1.0,1.0,1.0,2.0,,1.0,60.0,,2.0
55394,2019,03,005384,280,11,06,030604,6.0,7.0,20190053842801106,3.0,1.0,3.0,1.0,2.0,,1.0,0.0,10.0,
55395,2019,04,005970,179,11,02,060701,4.0,7.0,20190059701791102,2.0,1.0,2.0,1.0,2.0,,2.0,27.0,,1.0
55396,2019,01,005794,073,11,01,050103,5.0,8.0,20190057940731101,1.0,1.0,1.0,1.0,2.0,,1.0,58.0,,2.0
55400,2019,09,005223,021,11,01,020801,2.0,4.0,20160052230211101,1.0,1.0,1.0,1.0,2.0,,1.0,48.0,,2.0
55404,2019,08,009916,049,11,02,210904,6.0,6.0,20190099160491102,2.0,1.0,2.0,1.0,2.0,,2.0,63.0,,2.0
55405,2019,05,007652,165,11,04,150118,8.0,1.0,20180076521651104,6.0,2.0,1.0,1.0,2.0,,1.0,79.0,,2.0
55406,2019,03,009256,043,11,03,220601,7.0,4.0,20190092560431103,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
55410,2019,12,010294,138,11,08,160211,7.0,7.0,20190102941381108,6.0,0.0,1.0,1.0,2.0,,1.0,70.0,,5.0
55416,2019,05,007171,037,11,01,130702,1.0,4.0,20190071710371101,1.0,1.0,1.0,1.0,2.0,,1.0,78.0,,1.0
55417,2019,07,005424,198,11,03,030214,6.0,7.0,20180054241981103,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
55418,2019,01,007027,004,11,02,120433,5.0,7.0,20190070270041102,2.0,1.0,2.0,1.0,2.0,,2.0,80.0,,2.0
55420,2019,11,006660,003,11,01,100205,5.0,7.0,20190066600031101,1.0,1.0,1.0,1.0,2.0,,1.0,44.0,,1.0
55424,2019,03,005222,019,11,04,020801,2.0,4.0,20190052220191104,3.0,1.0,3.0,1.0,2.0,,1.0,49.0,,6.0
55425,2019,01,005452,012,11,02,030306,6.0,6.0,20190054520121102,2.0,1.0,2.0,1.0,2.0,,2.0,56.0,,1.0
55428,2019,05,010320,002,11,02,200401,1.0,3.0,20190103200021102,3.0,1.0,3.0,1.0,2.0,,2.0,30.0,,6.0
55429,2019,11,006138,022,12,04,070101,8.0,1.0,20190061380221204,10.0,2.0,1.0,1.0,2.0,,1.0,47.0,,5.0
55430,2019,12,008765,112,11,02,200115,1.0,2.0,20190087651121102,2.0,1.0,2.0,1.0,2.0,,2.0,35.0,,2.0
55431,2019,10,008001,104,11,03,150205,2.0,3.0,20190080011041103,5.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
55432,2019,09,005840,018,11,04,050708,5.0,8.0,20190058400181104,3.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
55433,2019,08,007619,089,12,03,150132,8.0,1.0,20190076190891203,4.0,1.0,2.0,1.0,2.0,,2.0,21.0,,1.0
55434,2019,11,006413,213,11,04,090705,5.0,7.0,20160064132131103,0.0,,,,,,,,,
55435,2019,05,009285,045,11,02,220605,7.0,8.0,20190092850451102,2.0,1.0,2.0,1.0,2.0,,2.0,57.0,,2.0
55436,2019,12,007930,069,11,06,150142,8.0,1.0,20190079300691106,6.0,0.0,1.0,1.0,2.0,,2.0,76.0,,3.0
55443,2019,09,008814,075,11,03,200701,1.0,3.0,20190088140751103,3.0,1.0,3.0,1.0,2.0,,1.0,28.0,,6.0
55444,2019,02,009995,057,11,07,021003,5.0,8.0,20190099950571107,6.0,0.0,1.0,1.0,2.0,,1.0,72.0,,3.0
55446,2019,05,005100,114,11,01,010701,7.0,7.0,20190051001141101,1.0,0.0,1.0,1.0,2.0,,2.0,30.0,,5.0
55448,2019,12,009207,015,11,01,220511,7.0,7.0,20190092070151101,1.0,0.0,1.0,1.0,2.0,,1.0,51.0,,5.0
55452,2019,04,011310,009,11,03,090608,5.0,6.0,20190113100091103,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
55453,2019,07,006244,095,11,01,081302,6.0,5.0,20180062440951101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,2.0
55454,2019,04,005031,064,11,01,010201,7.0,4.0,20190050310641101,1.0,1.0,1.0,1.0,2.0,,1.0,55.0,,1.0
55455,2019,11,008139,001,11,03,150604,2.0,7.0,20190081390011103,4.0,1.0,2.0,1.0,2.0,,2.0,33.0,,1.0
55458,2019,01,008247,053,11,01,160113,7.0,2.0,20190082470531101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,5.0
55460,2019,01,006518,060,11,04,100102,5.0,2.0,20190065180601104,10.0,0.0,1.0,2.0,,1.0,2.0,19.0,,6.0
55462,2019,09,007366,016,22,03,140311,1.0,5.0,20190073660162203,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
55466,2019,09,011335,043,11,01,160402,7.0,7.0,20190113350431101,1.0,1.0,1.0,1.0,2.0,,1.0,47.0,,1.0
55468,2019,01,008788,131,11,03,200104,1.0,2.0,20190087881311103,3.0,1.0,3.0,1.0,2.0,,1.0,28.0,,6.0
55469,2019,11,008547,043,11,01,180301,3.0,3.0,20170085470431101,1.0,1.0,1.0,1.0,2.0,,1.0,51.0,,1.0
55475,2019,10,005530,092,11,01,040110,6.0,1.0,20190055300921101,1.0,1.0,1.0,1.0,2.0,,1.0,39.0,,2.0
55476,2019,11,006417,206,11,03,090718,5.0,7.0,20190064172061103,3.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
55478,2019,07,006892,006,22,01,120114,5.0,2.0,20170068920062201,1.0,1.0,1.0,1.0,2.0,,1.0,73.0,,2.0
